COUNTYA,TRACTA,BLKGRPA,BLOCKA,CODE,SDELMA,SDELMA_2,TOTPOP,WHITE,BLACK,AMIN,ASIAN,NHPI,OTHER,2MORE,TOT K-5 (Modified),TOT 6-8 (Modified),TOT ELEM (Modified),ENROLL_K-5,ENROLL_6-8,ENROLL_K-8,TOT_ENROLL,NUM_K-5_,NUM_6-8_SCHOOL,NUM_K-8_SCHOOL
25,402,2,2000,254022000,1,2,99,82,0,0,16,0,1,0,3.077495482,1.75578692,4.833282402,0,0,0,0,0,0,0
25,402,2,2001,254022001,1,2,29,29,0,0,0,0,0,0,0,1.75578692,1.75578692,0,0,0,0,0,0,0
25,402,2,2002,254022002,1,2,35,18,4,0,12,0,0,1,2.051663655,0.585262307,2.636925961,0,0,0,0,0,0,0
25,402,2,2003,254022003,1,2,69,66,0,0,2,0,0,1,2.051663655,1.170524613,3.222188268,0,0,0,0,0,0,0
25,402,2,2004,254022004,1,2,22,15,0,0,7,0,0,0,1.025831827,0.585262307,1.611094134,0,0,0,0,0,0,0
25,402,2,2005,254022005,1,2,100,81,4,0,13,0,2,0,3.077495482,2.341049227,5.418544709,385,193,578,578,1,1,1
25,402,2,2006,254022006,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,402,2,2007,254022007,1,2,155,119,3,0,29,0,1,3,3.077495482,2.926311533,6.003807015,0,0,0,0,0,0,0
25,402,2,2008,254022008,1,2,39,26,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0
25,402,2,2009,254022009,1,2,70,60,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
25,402,2,2010,254022010,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,402,2,2011,254022011,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,402,2,2012,254022012,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,402,2,2013,254022013,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,402,2,2014,254022014,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,402,2,2015,254022015,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,402,2,2016,254022016,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,402,2,2017,254022017,1,2,222,163,12,0,39,0,3,5,0,0,0,0,0,0,0,0,0,0
25,402,2,2018,254022018,1,2,155,130,1,0,22,0,2,0,0,0,0,0,0,0,0,0,0,0
25,402,3,3000,254023000,1,2,137,123,3,0,8,0,3,0,1.025831827,1.170524613,2.196356441,0,0,0,0,0,0,0
25,402,3,3001,254023001,1,2,224,182,4,0,21,0,2,15,9.232486446,2.341049227,11.57353567,193,0,193,193,1,0,1
25,402,3,3002,254023002,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,402,3,3003,254023003,1,2,71,62,2,0,4,0,1,2,1.025831827,0.585262307,1.611094134,0,0,0,0,0,0,0
25,402,3,3004,254023004,1,2,132,113,2,0,11,0,4,2,0,0,0,0,0,0,0,0,0,0
25,402,3,3005,254023005,1,2,326,228,2,0,74,0,11,11,8.206654619,5.26736076,13.47401538,0,0,0,0,0,0,0
25,402,3,3006,254023006,1,2,60,56,1,0,3,0,0,0,0,1.170524613,1.170524613,0,0,0,0,0,0,0
25,402,3,3007,254023007,1,2,178,133,1,0,19,0,15,10,7.180822792,1.170524613,8.351347405,0,0,0,0,0,0,0
25,502,1,1000,255021000,1,2,192,136,9,0,34,0,7,6,0,0.585262307,0.585262307,0,0,0,0,0,0,0
25,502,1,1001,255021001,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,1,1002,255021002,1,2,181,163,1,0,8,0,1,8,1.025831827,0,1.025831827,0,0,0,0,0,0,0
25,502,1,1003,255021003,1,2,134,113,3,1,16,0,0,1,0,0,0,0,0,0,0,0,0,0
25,502,1,1004,255021004,1,2,176,133,5,0,29,0,2,7,0,0.585262307,0.585262307,0,0,0,0,0,0,0
25,502,1,1005,255021005,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,1,1006,255021006,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,1,1007,255021007,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,1,1008,255021008,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,1,1009,255021009,1,2,160,132,5,1,18,0,0,4,0,1.170524613,1.170524613,0,0,0,0,0,0,0
25,502,1,1010,255021010,1,2,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,1,1011,255021011,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,1,1012,255021012,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,1,1013,255021013,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,1,1014,255021014,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,1,1015,255021015,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,1,1016,255021016,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,2,2000,255022000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,2,2001,255022001,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,2,2002,255022002,1,2,64,58,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0
25,502,2,2003,255022003,1,2,650,548,13,0,67,0,8,14,4.103327309,1.75578692,5.859114229,0,0,0,0,0,0,0
25,502,2,2004,255022004,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,2,2005,255022005,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,2,2006,255022006,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,2,2007,255022007,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,2,2008,255022008,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,2,2009,255022009,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,2,2010,255022010,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,2,2011,255022011,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,2,2012,255022012,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,2,2013,255022013,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,2,2014,255022014,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,2,2015,255022015,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,2,2016,255022016,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,2,2017,255022017,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,2,2018,255022018,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,2,2019,255022019,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,2,2020,255022020,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,2,2021,255022021,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,2,2022,255022022,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,2,2023,255022023,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,2,2024,255022024,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,2,2025,255022025,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,2,2026,255022026,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,2,2027,255022027,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,3,3000,255023000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,3,3001,255023001,1,2,386,303,10,2,59,2,6,4,0,1.170524613,1.170524613,0,0,0,0,0,0,0
25,502,3,3002,255023002,1,2,179,138,4,1,29,0,3,4,1.025831827,0,1.025831827,0,0,0,0,0,0,0
25,502,3,3003,255023003,1,2,290,240,8,0,32,0,6,4,0,0.585262307,0.585262307,0,0,0,0,0,0,0
25,502,3,3004,255023004,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,3,3005,255023005,1,2,605,493,28,1,57,0,16,10,2.051663655,1.75578692,3.807450575,0,0,0,0,0,0,0
25,502,3,3006,255023006,1,2,159,134,2,0,20,0,3,0,0,0,0,0,0,0,0,0,0,0
25,502,4,4000,255024000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,4,4001,255024001,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,4,4002,255024002,1,3,379,308,22,0,32,0,1,16,0,0,0,0,0,0,0,0,0,0
25,502,4,4003,255024003,1,3,792,693,30,0,49,0,2,18,0,0,0,0,0,0,0,0,0,0
25,502,4,4004,255024004,1,3,1159,811,112,1,160,0,32,43,0,0,0,0,0,0,0,0,0,0
25,502,4,4005,255024005,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,4,4006,255024006,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,4,4007,255024007,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,4,4008,255024008,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,502,4,4009,255024009,1,3,755,581,33,0,94,0,19,28,0,0,0,0,0,0,0,0,0,0
25,503,1,1000,255031000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,503,1,1001,255031001,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,503,1,1002,255031002,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,503,1,1003,255031003,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,503,1,1004,255031004,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,503,1,1005,255031005,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,503,1,1006,255031006,1,3,169,140,2,0,22,0,3,2,4.103327309,0,4.103327309,0,0,0,0,0,0,0
25,503,1,1007,255031007,1,3,396,309,5,1,64,0,7,10,1.025831827,0.585262307,1.611094134,0,0,0,0,0,0,0
25,503,1,1008,255031008,1,3,195,166,4,0,12,0,6,7,0,0.585262307,0.585262307,0,0,0,0,0,0,0
25,503,2,2000,255032000,1,3,203,169,4,1,22,0,4,3,0,0.585262307,0.585262307,0,0,0,0,0,0,0
25,503,2,2001,255032001,1,3,451,352,17,1,59,0,12,10,1.025831827,0,1.025831827,0,0,0,0,0,0,0
25,503,2,2002,255032002,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,503,2,2003,255032003,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25,503,2,2004,255032004,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,503,2,2005,255032005,1,3,30,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,503,2,2006,255032006,1,3,228,187,7,0,24,0,4,6,1.025831827,0.585262307,1.611094134,0,0,0,0,0,0,0
25,503,2,2007,255032007,1,3,145,138,0,0,7,0,0,0,1.025831827,0,1.025831827,0,0,0,0,0,0,0
25,503,2,2008,255032008,1,3,256,203,8,0,38,0,0,7,1.025831827,0,1.025831827,0,0,0,0,0,0,0
25,503,2,2009,255032009,1,3,135,107,5,0,17,0,0,6,1.025831827,0.585262307,1.611094134,0,0,0,0,0,0,0
25,503,2,2010,255032010,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,504,1,1000,255041000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,504,1,1001,255041001,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,504,1,1002,255041002,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,504,1,1003,255041003,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,504,1,1004,255041004,1,3,47,46,0,0,1,0,0,0,2.051663655,0,2.051663655,0,0,0,0,0,0,0
25,504,1,1005,255041005,1,3,78,58,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
25,504,1,1006,255041006,1,3,93,77,0,0,10,1,0,5,0,0,0,0,0,0,0,0,0,0
25,504,1,1007,255041007,1,3,112,49,27,0,13,0,18,5,8.206654619,3.51157384,11.71822846,0,0,0,0,0,0,0
25,504,1,1008,255041008,1,3,46,36,4,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0
25,504,1,1009,255041009,1,3,220,156,4,0,58,0,0,2,0,0,0,0,0,0,0,0,0,0
25,504,1,1010,255041010,1,3,214,174,14,0,18,0,2,6,4.103327309,0.585262307,4.688589616,0,0,0,0,0,0,0
25,504,1,1011,255041011,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,504,1,1012,255041012,1,3,42,29,0,0,13,0,0,0,2.051663655,2.341049227,4.392712881,0,0,0,0,0,0,0
25,504,1,1013,255041013,1,3,9,8,0,0,1,0,0,0,2.051663655,1.170524613,3.222188268,0,0,0,0,0,0,0
25,504,1,1014,255041014,1,3,79,56,3,0,15,0,3,2,1.025831827,0,1.025831827,0,0,0,0,0,0,0
25,504,1,1015,255041015,1,3,386,308,14,1,43,0,6,14,2.051663655,0.585262307,2.636925961,0,0,0,0,0,0,0
25,504,2,2000,255042000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,504,2,2001,255042001,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,504,2,2002,255042002,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,504,2,2003,255042003,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,504,2,2004,255042004,1,3,599,497,13,0,71,0,9,9,4.103327309,0,4.103327309,0,0,0,0,0,0,0
25,504,2,2005,255042005,1,3,114,96,5,0,11,0,2,0,2.051663655,0,2.051663655,0,0,0,0,0,0,0
25,504,2,2006,255042006,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,504,2,2007,255042007,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,504,2,2008,255042008,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,504,2,2009,255042009,1,3,407,335,12,0,44,0,3,13,3.077495482,2.341049227,5.418544709,0,0,0,0,0,0,0
25,504,2,2010,255042010,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,504,2,2011,255042011,1,3,23,20,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
25,504,2,2012,255042012,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,504,2,2013,255042013,1,3,33,27,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
25,504,2,2014,255042014,1,3,243,206,4,0,23,0,6,4,0,0,0,0,0,0,0,0,0,0
25,504,3,3000,255043000,1,3,124,105,4,0,7,0,6,2,0,0.585262307,0.585262307,0,0,0,0,0,0,0
25,504,3,3001,255043001,1,3,63,60,0,0,2,0,1,0,1.025831827,0,1.025831827,0,0,0,0,0,0,0
25,504,3,3002,255043002,1,3,155,118,2,0,27,0,3,5,0,0,0,0,0,0,0,0,0,0
25,504,3,3003,255043003,1,3,424,349,14,0,45,0,8,8,3.077495482,0.585262307,3.662757789,0,0,0,0,0,0,0
25,504,3,3004,255043004,1,3,91,77,3,2,5,0,0,4,0,0,0,0,0,0,0,0,0,0
25,504,3,3005,255043005,1,3,327,274,8,0,37,0,1,7,0,0,0,0,0,0,0,0,0,0
25,504,3,3006,255043006,1,3,196,157,8,0,28,0,2,1,4.103327309,0.585262307,4.688589616,0,0,0,0,0,0,0
25,504,4,4000,255044000,1,3,357,300,32,2,13,0,4,6,0,0,0,0,0,0,0,0,0,0
25,504,4,4001,255044001,1,3,12,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,504,4,4002,255044002,1,3,15,13,1,0,0,0,0,1,0,0,0,74,0,74,74,1,0,1
25,504,4,4003,255044003,1,3,300,260,5,0,27,1,3,4,0,0,0,0,0,0,0,0,0,0
25,504,4,4004,255044004,1,3,84,71,4,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0
25,504,4,4005,255044005,1,3,79,74,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0
25,504,4,4006,255044006,1,3,13,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25,601,1,1000,256011000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,601,1,1001,256011001,1,3,132,79,0,0,45,0,4,4,1.025831827,1.75578692,2.781618747,0,0,0,0,0,0,0
25,601,1,1002,256011002,1,3,92,75,5,0,3,0,5,4,2.051663655,2.341049227,4.392712881,0,0,0,0,0,0,0
25,601,1,1003,256011003,1,3,240,192,9,0,38,0,1,0,5.129159137,1.75578692,6.884946057,0,0,0,0,0,0,0
25,601,1,1004,256011004,1,3,97,82,0,0,3,0,7,5,6.154990964,0.585262307,6.740253271,0,0,0,0,0,0,0
25,601,1,1005,256011005,1,3,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,601,1,1006,256011006,1,3,77,61,1,0,12,0,3,0,0,1.75578692,1.75578692,0,0,0,0,0,0,0
25,601,1,1007,256011007,1,3,44,15,0,0,24,0,5,0,0,0.585262307,0.585262307,0,0,0,0,0,0,0
25,601,1,1008,256011008,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,601,1,1009,256011009,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,601,2,2000,256012000,1,3,83,55,3,0,20,0,3,2,1.025831827,0,1.025831827,0,0,0,0,0,0,0
25,601,2,2001,256012001,1,3,49,41,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
25,601,2,2002,256012002,1,3,59,54,0,0,3,0,0,2,2.051663655,0,2.051663655,0,0,0,0,0,0,0
25,601,2,2003,256012003,1,3,139,115,3,0,15,0,6,0,1.025831827,0.585262307,1.611094134,0,0,0,0,0,0,0
25,601,2,2004,256012004,1,3,121,100,7,1,9,0,1,3,2.051663655,1.170524613,3.222188268,0,0,0,0,0,0,0
25,601,2,2005,256012005,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,601,2,2006,256012006,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,601,2,2007,256012007,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,601,2,2008,256012008,1,3,68,51,0,0,13,0,0,4,0,0,0,0,0,0,0,0,0,0
25,601,2,2009,256012009,1,3,260,198,13,0,33,0,9,7,7.180822792,2.341049227,9.521872018,0,0,0,0,0,0,0
25,601,2,2010,256012010,1,3,58,41,4,0,13,0,0,0,0,0.585262307,0.585262307,0,0,0,0,0,0,0
25,601,2,2011,256012011,1,3,42,19,4,0,18,0,1,0,0,0.585262307,0.585262307,0,0,0,0,0,0,0
25,601,2,2012,256012012,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,601,2,2013,256012013,1,3,133,101,3,0,19,0,6,4,1.025831827,1.170524613,2.196356441,0,0,0,0,0,0,0
25,601,2,2014,256012014,1,3,40,27,1,0,12,0,0,0,2.051663655,0.585262307,2.636925961,0,0,0,0,0,0,0
25,601,2,2015,256012015,1,3,25,20,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
25,601,3,3000,256013000,1,3,38,25,2,0,11,0,0,0,1.025831827,0.585262307,1.611094134,0,0,0,0,0,0,0
25,601,3,3001,256013001,1,3,68,45,1,0,16,0,6,0,1.025831827,0,1.025831827,0,0,0,0,0,0,0
25,601,3,3002,256013002,1,3,51,36,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0
25,601,3,3003,256013003,1,3,69,56,4,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0
25,601,3,3004,256013004,1,3,42,33,0,0,3,0,3,3,0,0.585262307,0.585262307,0,0,0,0,0,0,0
25,601,3,3005,256013005,1,3,81,64,0,0,13,0,3,1,0,0,0,0,0,0,0,0,0,0
25,601,3,3006,256013006,1,3,38,22,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0
25,601,3,3007,256013007,1,3,54,50,2,0,0,0,2,0,1.025831827,0,1.025831827,0,0,0,0,0,0,0
25,601,3,3008,256013008,1,3,47,39,1,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0
25,601,3,3009,256013009,1,3,25,17,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0
25,601,3,3010,256013010,1,3,92,76,1,0,12,0,1,2,4.103327309,0.585262307,4.688589616,0,0,0,0,0,0,0
25,601,3,3011,256013011,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,601,3,3012,256013012,1,3,59,38,2,0,8,0,9,2,1.025831827,2.341049227,3.366881054,0,0,0,0,0,0,0
25,601,3,3013,256013013,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,601,4,4000,256014000,1,3,145,106,1,1,15,0,17,5,6.154990964,0.585262307,6.740253271,0,0,0,0,0,0,0
25,601,4,4001,256014001,1,3,158,114,2,0,22,0,9,11,2.051663655,1.170524613,3.222188268,0,0,0,0,0,0,0
25,601,4,4002,256014002,1,3,15,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,601,4,4003,256014003,1,3,271,177,11,0,49,0,22,12,1.025831827,2.341049227,3.366881054,0,0,0,0,0,0,0
25,601,4,4004,256014004,1,3,74,55,1,0,17,0,0,1,2.051663655,1.170524613,3.222188268,0,0,0,0,0,0,0
25,601,4,4005,256014005,1,3,266,174,7,0,28,0,47,10,5.129159137,4.096836147,9.225995284,0,0,0,0,0,0,0
25,601,4,4006,256014006,1,3,35,31,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
25,601,4,4007,256014007,1,3,65,44,1,0,17,0,3,0,0,0,0,0,0,0,0,0,0,0
25,601,4,4008,256014008,1,3,39,25,0,0,3,0,10,1,1.025831827,0,1.025831827,0,0,0,0,0,0,0
25,602,1,1000,256021000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,602,1,1001,256021001,1,3,100,81,1,0,7,1,7,3,0,0.585262307,0.585262307,0,0,0,0,0,0,0
25,602,1,1002,256021002,1,3,167,116,3,0,27,1,12,8,3.077495482,1.170524613,4.248020095,0,0,0,0,0,0,0
25,602,1,1003,256021003,1,3,74,68,0,0,4,0,0,2,2.051663655,0,2.051663655,0,0,0,0,0,0,0
25,602,1,1004,256021004,1,3,114,103,0,0,6,0,2,3,0,1.170524613,1.170524613,0,0,0,0,0,0,0
25,602,1,1005,256021005,1,3,28,14,7,0,1,0,6,0,0,0.585262307,0.585262307,392,146,538,564,2,2,2
25,602,1,1006,256021006,1,3,185,134,9,1,21,0,7,13,2.051663655,0.585262307,2.636925961,0,0,0,0,0,0,0
25,602,1,1007,256021007,1,3,35,33,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
25,602,1,1008,256021008,1,3,125,67,2,0,49,0,2,5,1.025831827,0.585262307,1.611094134,0,0,0,0,0,0,0
25,602,1,1009,256021009,1,3,52,41,0,0,7,0,0,4,0,1.75578692,1.75578692,0,0,0,0,0,0,0
25,602,1,1010,256021010,1,3,178,94,19,2,39,0,20,4,4.103327309,4.096836147,8.200163456,0,0,0,0,0,0,0
25,602,1,1011,256021011,1,3,361,266,10,0,63,0,7,15,3.077495482,0,3.077495482,0,0,0,0,0,0,0
25,602,1,1012,256021012,1,3,38,32,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0
25,602,2,2000,256022000,1,4,212,183,3,0,19,0,3,4,2.051663655,1.170524613,3.222188268,0,0,0,0,0,0,0
25,602,2,2001,256022001,1,4,164,122,5,1,28,0,0,8,3.077495482,0,3.077495482,0,0,0,0,0,0,0
25,602,2,2002,256022002,1,4,203,148,13,0,37,0,0,5,3.077495482,1.170524613,4.248020095,0,356,356,990,0,2,2
25,602,2,2003,256022003,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,602,2,2004,256022004,1,4,532,374,31,2,85,1,20,19,3.077495482,1.170524613,4.248020095,0,0,0,0,0,0,0
25,602,3,3000,256023000,1,3,155,93,4,0,53,0,1,4,2.051663655,0,2.051663655,0,0,0,0,0,0,0
25,602,3,3001,256023001,1,3,444,77,177,6,65,0,97,22,47.18826406,35.1157384,82.30400246,0,0,0,519,0,0,0
25,602,3,3002,256023002,1,3,221,53,67,1,28,0,59,13,20.51663655,8.7789346,29.29557115,0,0,0,0,0,0,0
25,602,3,3003,256023003,1,3,157,34,80,1,9,0,27,6,21.54246837,12.29050844,33.83297681,0,0,0,0,0,0,0
25,602,3,3004,256023004,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,602,3,3005,256023005,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,602,3,3006,256023006,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,602,3,3007,256023007,1,3,429,268,45,0,85,0,15,16,9.232486446,1.170524613,10.40301106,0,0,0,0,0,0,0
25,701,1,1000,257011000,1,3,350,218,23,4,50,0,45,10,0,0.585262307,0.585262307,0,0,0,0,0,0,0
25,701,1,1001,257011001,1,3,269,191,7,0,59,0,7,5,0,0.585262307,0.585262307,0,0,0,0,0,0,0
25,701,1,1002,257011002,1,3,226,183,10,0,20,0,5,8,1.025831827,1.170524613,2.196356441,0,0,0,0,0,0,0
25,701,2,2000,257012000,1,3,166,125,2,0,30,0,3,6,3.077495482,2.341049227,5.418544709,0,0,0,0,0,0,0
25,701,2,2001,257012001,1,3,415,289,38,0,49,2,17,20,4.103327309,4.096836147,8.200163456,0,0,0,0,0,0,0
25,701,2,2002,257012002,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,701,2,2003,257012003,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,701,2,2004,257012004,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,701,2,2005,257012005,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,701,3,3000,257013000,1,3,168,132,6,1,24,1,0,4,0,0,0,0,0,0,0,0,0,0
25,701,3,3001,257013001,1,3,64,50,2,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0
25,701,3,3002,257013002,1,3,260,207,6,0,33,0,9,5,2.051663655,0.585262307,2.636925961,0,0,0,0,0,0,0
