COUNTYA,TRACTA,BLKGRPA,CODE,SDELMA,SDSECA,SDELMA_2,SDSECA_2,TOTPOP,WHITE,BLACK,AMIN,ASIAN,NHPI,OTHER,2MORE,OTHER_2MORE,3MORE,<.50,.50-.99,1.00-1.24,1.25-1.49,1.50-1.84,1.85-1.99,>2.00,TOT_INCOME_POP,TOTHOUSE,INCOME,TOT K-5,TOT 6-8,TOT ELEM,TOT SEC,ENROLL_K-5,ENROLL_6-8,ENROLL_K-8,ENROLL_9-12,TOT_ENROLL,NUM_SCHOOLS,NUM_K-5_,NUM_6-8_SCHOOL,NUM_K-8_SCHOOL,NUM_9-12_SCHOOLS
13,811900,1,138119001,6270,6270,87,87,1196,1128,14,0,0,0,38,16,16,0,18,70,0,13,29,16,1050,1196,538,45871900,62.57574147,36.28626301,98.86200448,41.25,0,0,0,0,0,0,0,0,0,0
13,811900,2,138119002,6270,6270,87,87,1217,1191,26,0,0,0,0,0,0,0,0,37,0,72,7,0,1101,1217,483,39728100,66.67906878,42.72414839,109.4032172,38.125,350,0,350,0,350,1,1,0,1,0
13,811900,3,138119003,6270,6270,87,87,1282,1229,18,0,20,0,0,15,0,15,0,70,34,156,8,12,1002,1282,531,41427200,51.29159137,32.77468917,84.06628054,30,0,0,0,0,0,0,0,0,0,0
13,812001,1,138120011,6270,6270,87,87,880,758,0,0,0,0,122,0,0,0,85,139,81,48,36,218,130,737,454,11963400,73.85989157,45.65045992,119.5103515,59.375,0,0,0,0,0,0,0,0,0,0
13,812001,2,138120012,6270,6270,87,87,872,794,78,0,0,0,0,0,0,0,499,77,0,13,27,32,224,872,281,6396200,68.73073243,35.1157384,103.8464708,33.75,0,0,0,0,0,0,0,0,0,0
13,812001,3,138120013,6270,6270,87,87,903,868,17,0,0,0,18,0,0,0,211,258,51,208,0,21,154,903,436,8925200,40.00744127,29.26311533,69.2705566,48.75,0,0,0,0,0,0,0,0,0,0
13,812001,4,138120014,6270,6270,87,87,689,604,0,0,0,0,85,0,0,0,15,0,35,0,60,0,579,689,391,21473600,24.61996386,26.92206611,51.54202996,27.5,0,0,0,0,0,0,0,0,0,0
13,812002,1,138120021,6270,6270,87,87,2466,2087,3,48,0,0,184,144,135,9,288,698,46,71,265,159,939,2466,902,39484600,252.3546295,131.0987567,383.4533862,124.375,299,184,483,0,483,1,1,1,1,0
13,812002,2,138120022,6270,6270,87,87,882,780,55,0,25,0,22,0,0,0,38,16,23,0,80,33,540,730,380,26418500,16.41330924,12.87577075,29.28907998,14.375,0,0,0,0,0,0,0,0,0,0
13,812002,3,138120023,6270,6270,87,87,803,730,0,0,43,0,20,10,0,10,0,128,4,173,82,36,380,803,300,13896200,40.00744127,21.06944304,61.07688431,33.75,0,0,0,0,0,0,0,0,0,0
13,812002,4,138120024,6270,6270,87,87,686,533,50,0,7,0,0,96,96,0,0,0,0,14,40,0,611,665,294,20664500,48.21409589,32.77468917,80.98878506,35,0,0,0,0,0,0,0,0,0,0
13,812101,1,138121011,6270,6270,87,87,1090,1070,0,0,0,0,20,0,0,0,15,14,0,13,98,51,899,1090,413,29286000,38.98160944,22.82522996,61.8068394,25.625,248,137,385,0,385,1,1,1,1,0
13,812101,2,138121012,6270,6270,87,87,1743,1657,13,0,0,0,73,0,0,0,73,75,0,12,12,13,1558,1743,811,64957200,98.47985543,65.54937835,164.0292338,76.875,0,0,0,32,32,1,0,0,0,1
13,812101,3,138121013,6270,6270,87,87,947,931,16,0,0,0,0,0,0,0,31,98,76,13,13,0,477,708,222,22057400,20.51663655,19.89891843,40.41555497,25,0,0,0,0,0,0,0,0,0,0
13,812101,4,138121014,6270,6270,87,87,1480,1468,0,0,0,0,0,12,0,12,15,0,15,30,27,0,1393,1480,609,45425200,70.78239609,28.67785303,99.46024912,33.75,0,0,0,0,0,0,0,0,0,0
13,812103,1,138121031,6270,6270,87,87,989,697,65,0,0,0,202,25,0,25,245,348,14,0,0,56,326,989,373,11067600,53.34325502,32.77468917,86.1179442,44.375,0,221,221,0,221,1,0,1,1,0
13,812103,2,138121032,6270,6270,87,87,2886,1865,225,5,114,0,648,29,23,6,215,676,183,141,450,20,879,2564,1066,42057900,189.7788881,127.0019205,316.7808086,126.875,311,134,445,0,445,1,1,1,1,0
13,812104,1,138121041,6270,6270,87,87,1245,1120,62,0,0,0,63,0,0,0,217,130,172,36,55,13,622,1245,668,21048200,72.83405974,63.20832912,136.0423889,82.5,100,390,490,1517,2007,3,1,2,2,1
13,812104,2,138121042,6270,6270,87,87,1339,1031,0,0,228,0,69,11,11,0,137,186,78,7,17,0,914,1339,520,21699000,90.27320081,57.94096836,148.2141692,72.5,488,213,701,0,701,1,1,1,1,0
13,812104,3,138121043,6270,6270,87,87,564,465,33,0,0,0,16,50,0,50,78,33,0,35,10,0,408,564,249,12130400,48.21409589,23.99575457,72.20985046,27.5,0,0,0,0,0,0,0,0,0,0
13,812104,4,138121044,6270,6270,87,87,1220,1115,0,28,0,0,77,0,0,0,27,43,0,155,59,29,907,1220,458,24607800,73.85989157,26.92206611,100.7819577,49.375,236,0,236,0,236,1,1,0,1,0
13,812201,1,138122011,12510,12510,195,195,2414,1944,62,132,72,0,176,28,0,28,27,439,50,132,65,66,1612,2391,1014,58797900,107.7123419,77.83988679,185.5522287,100,0,0,0,0,0,0,0,0,0,0
13,812201,2,138122012,12510,12510,195,195,1081,862,35,0,69,0,97,18,0,18,64,168,30,27,48,51,693,1081,574,28583400,55.39491868,29.26311533,84.65803401,46.25,519,0,519,0,519,2,1,0,1,0
13,812201,3,138122013,12510,12510,195,195,1195,1195,0,0,0,0,0,0,0,0,49,0,23,66,157,0,900,1195,556,37717400,44.11076858,27.50732841,71.61809699,35,0,0,0,0,0,0,0,0,0,0
13,812202,1,138122021,12510,12510,195,195,1926,1575,196,0,101,0,54,0,0,0,134,79,81,82,223,21,1306,1926,1141,56710700,90.27320081,51.50308299,141.7762838,69.375,0,0,0,0,0,0,0,0,0,0
13,812202,2,138122022,12510,12510,195,195,954,654,42,38,0,0,220,0,0,0,0,38,0,32,0,16,624,710,327,20199700,21.54246837,12.29050844,33.83297681,17.5,0,0,0,0,0,0,0,0,0,0
13,812202,3,138122023,12510,12510,195,195,987,884,27,13,38,0,25,0,0,0,25,28,48,19,25,60,782,987,429,27335800,44.11076858,26.3368038,70.44757238,23.125,233,0,233,0,233,1,1,0,1,0
13,812300,1,138123001,12510,12510,195,195,1276,965,0,0,311,0,0,0,0,0,316,261,20,44,100,11,524,1276,347,14193400,96.42819177,56.18518144,152.6133732,80,0,382,382,142,524,2,0,2,2,2
13,812300,2,138123002,12510,12510,195,195,1581,1356,148,0,77,0,0,0,0,0,307,52,119,0,117,0,964,1559,772,36460400,101.5573509,37.45678763,139.0141385,46.25,0,0,0,0,0,0,0,0,0,0
13,812300,3,138123003,12510,12510,195,195,2184,1784,92,0,177,0,64,67,67,0,183,108,202,254,257,43,1137,2184,756,38622100,189.7788881,105.9324775,295.7113656,120,0,0,0,0,0,0,0,0,0,0
13,812300,4,138123004,12510,12510,195,195,423,371,0,0,0,0,52,0,0,0,76,0,14,0,105,0,228,423,239,10245100,37.95577761,31.01890225,68.97467987,33.75,213,0,213,0,213,1,1,0,1,0
13,812401,1,138124011,12510,12510,195,195,697,687,10,0,0,0,0,0,0,0,0,15,29,0,0,0,653,697,322,24153200,49.23992771,28.09259072,77.33251843,31.25,0,0,0,0,0,0,0,0,0,0
13,812401,2,138124012,12510,12510,195,195,1912,1912,0,0,0,0,0,0,0,0,0,0,0,15,270,15,1578,1878,693,61414400,82.06654619,66.13464066,148.2011868,60,262,0,262,0,262,1,1,0,1,0
13,812401,3,138124013,12510,12510,195,195,1508,1508,0,0,0,0,0,0,0,0,0,19,0,59,28,0,1402,1508,612,61285400,70.78239609,56.77044375,127.5528398,59.375,0,0,0,0,0,0,0,0,0,0
13,812401,4,138124014,12510,12510,195,195,2138,2122,16,0,0,0,0,0,0,0,0,16,76,36,0,52,1958,2138,799,82630800,113.8673328,83.69250986,197.5598427,83.125,0,0,0,0,0,0,0,0,0,0
13,812403,1,138124031,12510,12510,195,195,957,937,20,0,0,0,0,0,0,0,194,0,10,92,10,28,623,957,349,15283800,55.39491868,33.35995148,88.75487016,38.125,0,0,0,0,0,0,0,0,0,0
13,812403,2,138124032,12510,12510,195,195,883,800,0,0,83,0,0,0,0,0,22,90,258,112,22,0,379,883,560,20457200,43.08493675,25.16627919,68.25121594,31.25,182,0,182,0,182,1,1,0,1,0
13,812403,3,138124033,12510,12510,195,195,1314,1235,18,41,0,0,0,20,0,20,110,23,0,32,0,87,1062,1314,508,38092900,60.52407781,40.38309916,100.907177,42.5,0,0,0,0,0,0,0,0,0,0
13,812403,4,138124034,12510,12510,195,195,653,499,12,0,0,0,142,0,0,0,23,21,33,21,29,0,516,643,285,16120500,47.18826406,25.16627919,72.35454325,29.375,0,0,0,0,0,0,0,0,0,0
13,812404,1,138124041,12510,12510,195,195,1988,1684,108,0,129,0,18,49,0,49,176,87,144,177,58,42,1279,1963,665,62075200,139.5131285,74.32831295,213.8414415,83.125,417,908,1325,1217,2542,3,1,1,2,1
13,812404,2,138124042,12510,12510,195,195,2216,2043,20,55,98,0,0,0,0,0,0,264,163,24,156,0,1609,2216,813,61120000,150.7972786,76.08409987,226.8813785,87.5,0,0,0,0,0,0,0,0,0,0
13,812500,1,138125001,12630,12630,197,197,732,732,0,0,0,0,0,0,0,0,0,12,0,0,0,0,720,732,292,26912700,52.3174232,43.894673,96.2120962,51.875,0,0,0,0,0,0,0,0,0,0
13,812500,2,138125002,12630,12630,197,197,1520,1469,0,0,14,0,0,37,0,37,69,27,131,45,56,0,1192,1520,576,36936500,80.01488253,42.72414839,122.7390309,51.875,0,0,0,0,0,0,0,0,0,0
13,812500,3,138125003,12630,12630,197,197,2337,1897,0,0,0,0,386,54,0,54,339,466,219,343,43,14,913,2337,879,32913900,205.1663655,107.1030021,312.2693676,84.375,0,0,0,0,0,0,0,0,0,0
13,812500,4,138125004,12630,12630,197,197,617,557,15,0,0,0,0,45,45,0,0,52,174,16,27,31,317,617,261,10474600,26.67162751,21.65470535,48.32633286,25,0,0,0,0,0,0,0,0,0,0
13,812500,5,138125005,12630,12630,197,197,2504,2379,93,0,23,0,0,9,0,9,59,106,27,43,111,0,1920,2266,805,95531500,150.7972786,114.1261498,264.9234284,136.875,317,0,317,0,317,1,1,0,1,0
13,812600,1,138126001,12630,12630,197,197,1635,1559,0,0,66,0,0,10,0,10,11,27,19,31,13,36,1498,1635,785,56174300,73.85989157,42.72414839,116.58404,55.625,0,0,0,0,0,0,0,0,0,0
13,812600,2,138126002,12630,12630,197,197,728,728,0,0,0,0,0,0,0,0,123,28,35,32,52,46,412,728,398,15986900,55.39491868,36.87152532,92.266444,38.75,0,0,0,0,0,0,0,0,0,0
13,812600,3,138126003,12630,12630,197,197,2549,2381,0,0,123,0,0,45,0,45,74,0,0,71,14,23,2367,2549,897,112275000,182.5980653,131.684019,314.2820843,141.875,373,0,373,0,373,1,1,0,1,0
13,812600,4,138126004,12630,12630,197,197,2013,1860,29,0,24,18,38,44,15,29,23,123,12,37,60,26,1625,1906,551,50090800,87.19570533,50.33255837,137.5282637,68.125,0,0,0,0,0,0,0,0,0,0
13,812701,1,138127011,12630,12630,197,197,1360,1360,0,0,0,0,0,0,0,0,48,55,88,17,177,11,964,1360,535,31698400,57.44658233,34.53047609,91.97705843,54.375,0,0,0,0,0,0,0,0,0,0
13,812701,2,138127012,12630,12630,197,197,2494,2200,188,0,41,0,25,40,0,40,444,276,356,113,168,66,1071,2494,724,36487900,115.9189965,75.49883756,191.4178341,81.875,0,0,0,0,0,0,0,0,0,0
13,812701,3,138127013,12630,12630,197,197,956,896,42,0,11,0,0,7,0,7,0,159,57,32,35,35,638,956,500,25528300,82.06654619,52.08834529,134.1548915,50.625,0,0,0,0,0,0,0,0,0,0
13,812702,1,138127021,12630,12630,197,197,1653,1440,31,33,66,0,34,49,49,0,83,175,76,180,297,62,780,1653,736,26935000,160.0297651,86.61882139,246.6485865,95.625,0,0,0,0,0,1,0,0,0,0
13,812702,2,138127022,12630,12630,197,197,1976,1653,51,0,37,0,56,179,0,179,143,504,140,440,65,0,609,1901,951,29208200,102.5831827,52.6736076,155.2567903,86.875,208,793,1001,0,1001,2,1,1,2,0
13,812702,3,138127023,12630,12630,197,197,1093,884,0,28,116,0,65,0,0,0,55,118,105,53,246,0,504,1081,548,19956200,54.36908685,42.13888608,96.50797293,59.375,0,0,0,0,0,0,0,0,0,0
13,812800,1,138128001,12630,12630,197,197,843,812,0,0,0,0,16,15,15,0,238,77,93,17,17,17,333,792,359,13018200,57.44658233,35.1157384,92.56232073,42.5,0,0,0,0,0,0,0,0,0,0
13,812800,2,138128002,12630,12630,197,197,2060,1961,0,0,0,0,99,0,0,0,22,131,0,175,46,0,1686,2060,706,44669700,107.7123419,70.2314768,177.9438187,88.125,0,0,0,1163,1163,1,0,0,0,1
13,812800,3,138128003,12630,12630,197,197,2390,2307,0,0,63,0,0,20,15,5,0,14,83,237,244,50,1762,2390,954,58223900,103.6090146,87.2040837,190.8130983,78.75,329,744,1073,0,1073,2,1,1,2,0
13,812800,4,138128004,12630,12630,197,197,1435,1345,43,0,0,0,0,47,38,9,66,3,0,91,81,0,1194,1435,598,60674300,126.1773148,94.81249368,220.9898084,88.125,0,0,0,0,0,0,0,0,0,0
13,812901,1,138129011,12630,12630,197,197,1949,1882,0,10,46,11,0,0,0,0,23,23,8,38,103,32,1722,1949,797,63371800,90.27320081,49.16203376,139.4352346,65,367,0,367,0,367,1,1,0,1,0
13,812901,2,138129012,12630,12630,197,197,640,632,0,8,0,0,0,0,0,0,22,8,0,46,47,0,517,640,288,21913100,37.95577761,16.97260689,54.92838451,30.625,0,0,0,0,0,0,0,0,0,0
13,812901,3,138129013,12630,12630,197,197,436,401,0,0,0,0,35,0,0,0,8,103,0,5,29,35,256,436,183,9005100,37.95577761,24.58101688,62.53679449,30.625,207,0,207,568,775,2,1,0,1,1
13,812902,1,138129021,12630,12630,197,197,737,737,0,0,0,0,0,0,0,0,142,55,69,60,54,30,327,737,328,15601800,24.61996386,15.80208228,40.42204614,14.375,0,0,0,0,0,0,0,0,0,0
13,812902,2,138129022,12630,12630,197,197,1851,1758,24,0,69,0,0,0,0,0,0,0,0,0,9,46,1796,1851,739,68830500,125.1514829,73.74305064,198.8945336,77.5,0,0,0,0,0,0,0,0,0,0
13,812902,3,138129023,12630,12630,197,197,2262,2248,0,0,14,0,0,0,0,0,0,9,18,58,8,0,2169,2262,854,93045800,139.5131285,92.47144446,231.984573,96.25,0,0,0,0,0,0,0,0,0,0
13,812903,1,138129031,12630,12630,197,197,2204,2020,108,0,38,0,9,29,29,0,0,0,0,0,0,0,82,82,26,7293400,4.103327309,2.341049227,6.444376536,762.5,0,0,0,0,0,0,0,0,0,0
13,813000,1,138130001,5160,5160,68,68,732,720,3,0,0,0,0,9,0,9,3,21,21,15,51,0,621,732,291,28811900,45.1366004,24.58101688,69.71761728,29.375,0,0,0,0,0,0,0,0,0,0
13,813000,2,138130002,5160,5160,68,68,1665,1557,17,0,0,0,65,26,0,26,53,51,28,96,99,69,1262,1658,636,44038700,141.5647922,79.59567371,221.1604659,61.25,0,0,0,0,0,0,0,0,0,0
13,813000,3,138130003,5160,5160,68,68,1275,1268,0,0,0,0,0,7,3,4,38,53,23,76,38,27,1020,1275,538,35788600,82.06654619,49.16203376,131.22858,58.75,104,0,104,0,104,1,1,0,1,0
13,813000,4,138130004,5160,5160,68,68,1184,1164,0,0,13,0,7,0,0,0,28,37,9,15,45,10,1040,1184,457,40167900,65.65323695,46.23572223,111.8889592,43.125,0,0,0,0,0,0,0,0,0,0
13,813000,5,138130005,13,13,13,13,494,494,0,0,0,0,0,0,0,0,15,2,22,3,43,0,409,494,198,16453900,23.59413203,22.23996765,45.83409968,18.75,0,0,0,0,0,0,0,0,0,0
13,813000,6,138130006,5430,25004,257,292,1525,1479,0,8,10,0,7,21,0,21,8,12,37,27,86,12,1343,1525,578,48823400,76.93738705,67.30516527,144.2425523,80.625,0,0,0,0,0,0,0,0,0,0
13,813101,1,138131011,13,13,13,13,2044,1999,0,0,45,0,0,0,0,0,0,0,0,78,207,94,1665,2044,738,67227200,118.996492,72.57252603,191.569018,83.75,0,0,0,0,0,0,0,0,0,0
13,813101,2,138131012,13,13,13,13,1495,1495,0,0,0,0,0,0,0,0,31,66,60,179,85,17,1057,1495,711,35032900,77.96321888,55.01465683,132.9778757,60,0,0,0,0,0,0,0,0,0,0
13,813101,3,138131013,13,13,13,13,2168,2130,0,0,0,0,12,26,26,0,21,23,52,36,39,0,1997,2168,898,80472400,171.3139152,133.4398059,304.7537211,97.5,759,234,993,440,1433,3,2,1,3,1
13,813102,1,138131021,13,13,13,13,1829,1794,0,0,0,0,35,0,0,0,0,141,17,15,17,0,1639,1829,706,63631400,101.5573509,79.0104114,180.5677623,66.875,0,0,0,0,0,0,0,0,0,0
13,813102,2,138131022,13,13,13,13,1842,1765,0,0,0,0,58,19,19,0,0,93,127,0,30,38,1536,1824,684,62664300,118.996492,86.61882139,205.6153134,81.25,0,0,0,0,0,0,0,0,0,0
13,813204,1,138132041,1800,1800,10,10,815,703,42,0,62,0,0,8,0,8,0,0,0,0,11,36,768,815,263,27905100,42.05910492,28.09259072,70.15169564,34.375,0,0,0,0,0,0,0,0,0,0
13,813204,2,138132042,1800,1800,10,10,2602,2442,39,0,90,0,0,31,0,31,23,108,37,0,32,87,2315,2602,950,106303500,154.9006059,98.32406752,253.2246735,113.125,0,0,0,0,0,0,0,0,0,0
13,813205,1,138132051,1800,1800,10,10,2052,1943,77,0,0,0,0,32,0,32,24,113,107,40,55,0,1669,2008,948,71432400,83.09237802,67.30516527,150.3975433,79.375,301,0,301,0,301,1,1,0,1,0
13,813205,2,138132052,1800,1800,10,10,1090,1074,16,0,0,0,0,0,0,0,19,0,0,41,26,0,859,945,372,26075400,58.47241416,39.21257455,97.68498871,41.875,0,0,0,0,0,0,0,0,0,0
13,813205,3,138132053,1800,1800,10,10,2420,2352,0,0,0,0,54,14,0,14,76,223,62,12,79,0,1968,2420,1038,71300800,170.2880833,150.4124128,320.7004962,169.375,0,0,0,0,0,0,0,0,0,0
13,813205,4,138132054,1800,1800,10,10,1417,1196,26,131,33,0,31,0,0,0,20,53,15,0,55,131,1143,1417,601,47658800,67.70490061,33.35995148,101.0648521,40,0,0,0,0,0,0,0,0,0,0
13,813206,1,138132061,1800,1800,10,10,1563,1551,0,12,0,0,0,0,0,0,52,19,34,34,11,0,1413,1563,606,46528900,85.14404167,66.71990296,151.8639446,75,0,0,0,0,0,0,0,0,0,0
13,813206,2,138132062,1800,1800,10,10,679,679,0,0,0,0,0,0,0,0,0,0,0,0,7,0,672,679,294,25767100,43.08493675,44.47993531,87.56487206,33.125,0,557,557,0,557,1,0,1,1,0
13,813206,3,138132063,1800,1800,10,10,1864,1864,0,0,0,0,0,0,0,0,36,167,42,26,0,19,1540,1830,672,48993700,114.8931647,64.37885373,179.2720184,61.25,0,0,0,0,0,0,0,0,0,0
13,813207,1,138132071,1800,1800,10,10,2417,2267,30,0,0,0,92,28,0,28,111,165,50,13,123,199,1756,2417,1026,63214400,138.4872967,96.5682806,235.0555773,91.25,0,589,589,1074,1663,2,0,1,1,1
13,813207,2,138132072,1800,1800,10,10,734,734,0,0,0,0,0,0,0,0,56,0,30,75,25,134,414,734,334,13046600,65.65323695,34.53047609,100.183713,40.625,0,0,0,0,0,0,0,0,0,0
13,813207,3,138132073,1800,1800,10,10,1870,1691,147,0,0,0,0,32,0,32,41,64,28,25,220,9,1483,1870,859,48772700,88.22153715,60.86727989,149.088817,71.875,391,0,391,0,391,1,1,0,1,0
13,813208,1,138132081,1800,1800,10,10,1648,1597,51,0,0,0,0,0,0,0,38,43,46,0,0,62,1415,1604,604,54919000,81.04071436,67.30516527,148.3458796,61.25,0,0,0,0,0,0,0,0,0,0
13,813208,2,138132082,1800,1800,10,10,1435,1402,0,0,0,0,0,33,0,33,59,0,56,14,53,36,1197,1415,536,33442400,100.5315191,63.79359143,164.3251105,55,0,0,0,0,0,0,0,0,0,0
13,813209,1,138132091,1800,1800,10,10,1304,1037,0,0,0,0,227,40,0,40,31,375,60,17,55,0,766,1304,647,30291100,45.1366004,24.58101688,69.71761728,31.25,0,0,0,0,0,0,0,0,0,0
13,813209,2,138132092,1800,1800,10,10,1741,1636,44,0,61,0,0,0,0,0,0,26,0,31,78,69,1537,1741,796,61831500,75.91155522,45.06519761,120.9767528,59.375,342,0,342,0,342,1,1,0,1,0
13,813209,3,138132093,1800,1800,10,10,2732,2692,18,0,22,0,0,0,0,0,214,79,0,118,36,0,1951,2398,997,78352300,104.6348464,63.20832912,167.8431755,65.625,0,0,0,0,0,1,0,0,0,0
13,813301,1,138133011,6990,6990,100,100,2773,2639,0,0,87,0,0,47,0,47,19,0,0,0,198,109,2447,2773,1004,122299300,274.9229297,148.0713636,422.9942933,121.25,0,0,0,0,0,0,0,0,0,0
13,813301,2,138133012,6990,6990,100,100,2673,2608,51,0,14,0,0,0,0,0,0,0,19,0,0,106,2031,2156,744,116424100,165.1589242,118.2229859,283.3819102,214.375,423,0,423,0,423,1,1,0,1,0
13,813301,3,138133013,6990,6990,100,100,1967,1959,0,0,8,0,0,0,0,0,0,13,0,57,35,179,1683,1967,757,64825900,150.7972786,99.49459214,250.2918708,96.25,0,0,0,0,0,0,0,0,0,0
13,813303,1,138133031,6990,6990,100,100,2195,1815,14,0,320,0,0,46,0,46,84,75,0,54,125,0,1765,2103,752,117053400,191.8305517,125.2461336,317.0766853,95.625,1046,0,1046,0,1046,3,3,0,3,0
13,813303,2,138133032,6990,6990,100,100,2053,2011,8,0,34,0,0,0,0,0,30,52,44,58,14,0,1770,1968,885,177444800,122.0739875,85.44829678,207.5222842,77.5,0,0,0,0,0,0,0,0,0,0
13,813304,1,138133041,6990,6990,100,100,1896,1644,27,0,121,0,62,42,10,32,0,64,26,62,87,20,1637,1896,666,75070600,128.2289784,87.789346,216.0183244,91.875,0,330,330,0,330,1,0,1,1,0
13,813304,2,138133042,6990,6990,100,100,1214,1199,15,0,0,0,0,0,0,0,0,0,40,0,0,0,1174,1214,373,55215400,54.36908685,36.87152532,91.24061217,43.75,344,0,344,0,344,1,1,0,1,0
13,813304,3,138133043,6990,6990,100,100,988,871,0,0,107,0,0,10,10,0,0,20,11,0,63,0,894,988,409,44350000,87.19570533,55.59991913,142.7956245,52.5,0,353,353,942,1295,2,0,1,1,1
13,813401,1,138134011,4500,4500,55,55,1093,1093,0,0,0,0,0,0,0,0,7,32,11,12,72,0,959,1093,435,35774000,74.8857234,50.91782068,125.8035441,63.125,0,0,0,0,0,0,0,0,0,0
13,813401,2,138134012,4500,4500,55,55,1026,984,0,0,0,0,0,42,0,42,0,10,0,0,0,26,981,1017,390,31139200,54.36908685,43.30941069,97.67849754,55,0,0,0,0,0,0,0,0,0,0
13,813401,3,138134013,4500,4500,55,55,1948,1775,130,0,43,0,0,0,0,0,9,12,64,59,41,37,1493,1715,689,61488800,130.2806421,77.83988679,208.1205289,87.5,0,0,0,0,0,0,0,0,0,0
13,813401,4,138134014,4500,4500,55,55,974,946,0,0,28,0,0,0,0,0,40,28,25,28,30,0,815,966,415,34025800,58.47241416,41.55362377,100.0260379,45,0,0,0,0,0,0,0,0,0,0
13,813403,1,138134031,4500,4500,55,55,2707,2494,0,10,25,0,34,144,8,136,32,96,0,28,324,26,2201,2707,920,83803800,187.7272244,137.5366421,325.2638665,115,284,608,892,0,892,2,1,1,2,0
13,813403,2,138134032,4500,4500,55,55,1137,1116,0,0,0,0,0,21,9,12,27,42,0,18,55,0,995,1137,553,34042700,73.85989157,52.6736076,126.5334992,43.125,0,0,0,833,833,1,0,0,0,1
13,813404,1,138134041,4500,4500,55,55,2500,2171,123,16,104,0,18,68,0,68,78,0,0,56,26,108,2232,2500,787,96975900,149.7714468,98.90932983,248.6807766,113.125,814,0,814,0,814,2,2,0,2,0
13,813404,2,138134042,4500,4500,55,55,1797,1729,0,0,68,0,0,0,0,0,0,15,14,51,71,15,1631,1797,712,75606300,110.7898374,65.54937835,176.3392157,69.375,0,0,0,0,0,0,0,0,0,0
13,813404,3,138134043,4500,4500,55,55,2264,2180,0,0,74,0,10,0,0,0,9,9,18,29,198,20,1879,2162,776,100660900,167.2105879,99.49459214,266.70518,90,0,0,0,0,0,0,0,0,0,0
13,813500,1,138135001,5730,5730,79,79,1583,1477,40,0,0,0,0,66,0,66,11,26,0,38,100,0,1408,1583,545,48822800,70.78239609,66.71990296,137.502299,54.375,0,0,0,0,0,0,0,0,0,0
13,813500,2,138135002,5730,5730,79,79,827,827,0,0,0,0,0,0,0,0,0,0,0,62,28,0,737,827,456,48094800,89.24736898,42.72414839,131.9715174,37.5,254,42,296,0,296,1,1,1,1,0
13,813500,3,138135003,5730,5730,79,79,1314,1306,8,0,0,0,0,0,0,0,0,13,53,0,0,0,1169,1235,487,56891300,77.96321888,51.50308299,129.4663019,68.75,0,0,0,0,0,0,0,0,0,0
13,813500,4,138135004,5730,5730,79,79,1402,1402,0,0,0,0,0,0,0,0,24,55,15,0,69,0,1239,1402,449,36003800,73.85989157,54.42939452,128.2892861,57.5,0,0,0,0,0,0,0,0,0,0
13,813601,1,138136011,5730,5730,79,79,1067,1044,23,0,0,0,0,0,0,0,0,0,39,23,0,0,1005,1067,332,36249400,31.80078665,28.67785303,60.47863968,30,0,0,0,0,0,0,0,0,0,0
13,813601,2,138136012,5730,5730,79,79,1936,1817,51,0,51,0,0,17,0,17,13,81,0,74,77,47,1644,1936,655,63132800,128.2289784,110.0293137,238.2582921,108.125,0,624,624,0,624,1,0,1,1,0
13,813601,3,138136013,5730,5730,79,79,1350,1312,25,0,0,0,0,13,13,0,0,17,0,0,0,10,1323,1350,516,67807900,131.3064739,93.05670676,224.3631807,67.5,324,0,324,0,324,1,1,0,1,0
13,813601,4,138136014,5730,5730,79,79,1333,1297,7,0,0,0,29,0,0,0,16,10,0,22,0,22,1042,1112,463,45651800,68.73073243,47.40624684,116.1369793,59.375,0,0,0,0,0,0,0,0,0,0
13,813601,5,138136015,5730,5730,79,79,1372,1236,77,0,59,0,0,0,0,0,81,131,78,157,289,13,623,1372,637,27663800,68.73073243,55.59991913,124.3306516,59.375,0,0,0,0,0,0,0,0,0,0
13,813601,6,138136016,5730,5730,79,79,1045,1007,0,0,0,0,14,24,24,0,50,0,10,0,0,0,985,1045,293,36285100,80.01488253,39.79783685,119.8127194,53.75,0,0,0,0,0,0,0,0,0,0
13,813602,1,138136021,5730,5730,79,79,1300,1300,0,0,0,0,0,0,0,0,0,0,15,18,57,0,1210,1300,423,55136100,76.93738705,60.86727989,137.8046669,60.625,0,0,0,0,0,0,0,0,0,0
13,813602,2,138136022,5730,5730,79,79,2794,2746,0,0,28,0,0,20,0,20,17,15,71,96,51,31,2513,2794,1147,126793600,175.4172425,138.1219044,313.5391469,132.5,300,0,300,1049,1349,2,1,0,1,1
13,813602,3,138136023,5730,5730,79,79,1892,1717,97,0,35,0,0,43,29,14,0,0,0,0,0,0,1892,1892,625,71192500,151.8231104,98.90932983,250.7324403,103.125,320,0,320,0,320,1,1,0,1,0
13,813701,1,138137011,8040,8040,125,125,1633,1633,0,0,0,0,0,0,0,0,28,34,56,34,23,0,1458,1633,596,55727500,117.9706601,90.13039523,208.1010554,75,0,0,0,0,0,0,0,0,0,0
13,813701,2,138137012,8040,8040,125,125,1979,1892,0,0,0,0,0,87,0,87,174,46,80,59,0,30,1590,1979,770,57276100,122.0739875,69.6462145,191.720202,73.125,0,0,0,0,0,0,0,0,0,0
