COUNTYA,TRACTA,BLKGRPA,CODE,SDELMA,SDSECA,TOTPOP,WHITE,BLACK,AMIN,ASIAN,NHPI,OTHER,2MORE,OTHER_2MORE,3MORE,<.50,.50-.99,1.00-1.24,1.25-1.49,1.50-1.84,1.85-1.99,>2.00,TOT_INCOME_POP,TOTHOUSE,INCOME,TOT K-5,TOT 6-8,TOT ELEM,TOT SEC,ENROLL_K-5,ENROLL_6-8,ENROLL_K-8,ENROLL_9-12,TOT_ENROLL,NUM_SCHOOLS,NUM_K-5_,NUM_6-8_SCHOOL,NUM_K-8_SCHOOL,NUM_9-12_SCHOOLS
25,140202,4,251402024,2790,2790,1603,902,585,0,46,0,70,0,0,0,27,0,0,3,174,0,1236,1440,474,40044000,88.22153715,47.99150915,136.2130463,60,0,0,0,0,0,0,0,0,0,0
25,140202,5,251402025,2790,2790,643,442,201,0,0,0,0,0,0,0,0,0,0,0,0,0,643,643,267,28972700,45.1366004,33.35995148,78.49655188,26.25,0,0,0,0,0,0,0,0,0,0
25,140300,1,251403001,2790,2790,869,260,403,0,61,0,145,0,0,0,67,0,64,45,16,41,636,869,343,31015000,65.65323695,36.28626301,101.9395,40.625,0,0,0,0,0,0,0,0,0,0
25,140300,2,251403002,2790,2790,897,201,637,0,0,0,35,24,0,24,41,45,0,84,0,0,727,897,327,22302100,57.44658233,40.38309916,97.82968149,59.375,0,0,0,0,0,0,0,0,0,0
25,140300,3,251403003,2790,2790,1451,542,850,0,13,0,46,0,0,0,135,238,64,173,54,109,678,1451,677,27798600,35.90411396,55.59991913,91.50403309,55.625,1628,0,1628,0,1628,2,2,0,2,0
25,140300,4,251403004,2790,2790,900,206,688,0,0,0,6,0,0,0,32,109,10,16,0,0,733,900,236,28890000,34.87828213,30.43363995,65.31192208,38.125,0,0,0,232,232,1,0,0,0,1
25,140300,5,251403005,2790,2790,1078,323,645,0,0,0,58,52,36,16,24,283,0,125,36,0,377,845,361,21399500,82.06654619,49.16203376,131.22858,45,0,93,93,833,926,2,0,1,1,2
25,140300,6,251403006,2790,2790,1015,174,563,0,14,0,83,181,0,181,46,11,0,0,164,35,759,1015,368,31552400,102.5831827,49.74729607,152.3304788,72.5,0,584,584,578,1162,2,0,2,2,2
25,140400,1,251404001,2790,2790,499,30,332,60,0,0,0,77,72,5,60,106,38,5,4,0,286,499,236,7237000,30.77495482,25.16627919,55.94123401,32.5,0,0,0,0,0,0,0,0,0,0
25,140400,2,251404002,2790,2790,1147,100,915,0,0,0,0,132,0,132,15,223,38,153,113,0,605,1147,330,23568400,55.39491868,35.1157384,90.51065708,48.75,234,0,234,0,234,1,1,0,1,0
25,140400,3,251404003,2790,2790,1238,191,1047,0,0,0,0,0,0,0,38,77,0,0,54,0,1069,1238,374,34763800,66.67906878,40.96836147,107.6474302,57.5,0,0,0,0,0,0,0,0,0,0
25,140400,4,251404004,2790,2790,1161,0,1068,0,0,0,93,0,0,0,93,30,0,47,0,425,566,1161,338,21531500,47.18826406,36.28626301,83.47452707,43.125,0,0,0,0,0,0,0,0,0,0
25,140400,5,251404005,2790,2790,1422,0,1207,0,44,0,84,87,0,87,15,12,52,32,155,80,1076,1422,483,36262700,76.93738705,50.33255837,127.2699454,69.375,0,0,0,0,0,0,0,0,0,0
25,140400,6,251404006,2790,2790,1393,444,780,0,28,0,103,38,38,0,0,0,0,9,206,15,1163,1393,552,36887300,102.5831827,66.13464066,168.7178234,72.5,0,0,0,0,0,0,0,0,0,0
25,140400,7,251404007,2790,2790,1303,524,254,0,53,0,472,0,0,0,78,128,0,38,0,42,981,1267,412,30905700,57.44658233,42.13888608,99.58546841,47.5,0,0,0,0,0,0,0,0,0,0
25,160101,1,251601011,3540,3540,1695,403,49,0,0,0,280,963,9,954,58,353,271,9,243,72,689,1695,438,25417400,115.9189965,56.77044375,172.6894402,54.375,0,0,0,0,0,0,0,0,0,0
25,160101,2,251601012,3540,3540,1614,965,129,0,0,0,273,247,36,211,132,357,36,67,53,162,807,1614,431,26810100,102.5831827,49.16203376,151.7452165,58.75,0,0,0,0,0,0,0,0,0,0
25,160101,3,251601013,3540,3540,1366,919,37,0,8,0,252,150,11,139,0,181,27,98,85,0,768,1159,459,27127400,117.9706601,73.15778834,191.1284485,73.125,0,0,0,0,0,0,0,0,0,0
25,160101,4,251601014,3540,3540,2661,409,523,0,0,0,124,1605,0,1605,94,538,28,41,433,106,1391,2631,522,42847900,192.8563835,94.22723138,287.0836149,113.75,0,0,0,0,0,0,0,0,0,0
25,160101,5,251601015,3540,3540,890,328,132,0,0,0,47,383,0,383,88,204,11,11,0,0,576,890,267,18216500,87.19570533,37.45678763,124.652493,61.25,0,0,0,0,0,0,0,0,0,0
25,160200,1,251602001,3540,3540,926,434,0,0,88,0,120,284,26,258,128,122,109,63,246,11,247,926,303,10935200,85.14404167,47.40624684,132.5502885,60,0,0,0,432,432,2,0,0,0,2
25,160200,2,251602002,3540,3540,1188,426,136,0,12,0,231,383,0,383,49,179,12,185,179,20,544,1168,460,17877000,85.14404167,40.38309916,125.5271408,53.75,0,0,0,0,0,0,0,0,0,0
25,160200,3,251602003,3540,3540,997,504,10,0,0,0,35,448,10,438,126,267,85,10,70,22,417,997,423,17633200,124.1256511,53.25886991,177.384521,65,598,0,598,0,598,1,1,0,1,0
25,160300,1,251603001,3540,3540,1585,1309,252,0,3,0,0,21,21,0,83,97,58,90,85,10,1162,1585,969,66610200,51.29159137,15.21681997,66.50841134,20,0,0,0,0,0,0,0,0,0,0
25,160300,2,251603002,3540,3540,769,410,47,0,40,0,35,237,13,224,0,19,10,0,11,0,729,769,340,24615300,18.46497289,10.53472152,28.99969441,13.75,0,0,0,0,0,0,0,0,0,0
25,160400,1,251604001,3540,3540,635,353,79,0,0,0,104,99,0,99,0,314,31,0,2,65,223,635,288,9868700,65.65323695,27.50732841,93.16056537,42.5,0,1097,1097,1494,2591,4,0,2,2,2
25,160400,2,251604002,3540,3540,1688,911,279,0,35,0,94,369,65,304,168,316,47,115,106,204,732,1688,627,29970000,121.0481556,62.62306681,183.6712224,87.5,0,0,0,0,0,0,0,0,0,0
25,160501,1,251605011,3540,3540,2107,714,322,0,26,0,212,833,17,816,381,556,238,0,149,0,731,2055,610,29628300,154.9006059,77.83988679,232.7404927,108.75,0,0,0,0,0,0,0,0,0,0
25,160501,2,251605012,3540,3540,1059,541,112,0,0,0,160,246,28,218,8,180,18,133,54,126,540,1059,369,20381800,104.6348464,46.82098453,151.4558309,56.875,0,694,694,0,694,1,0,1,1,0
25,160501,3,251605013,3540,3540,1068,202,137,0,0,0,247,482,13,469,0,29,256,253,111,0,419,1068,290,13448200,59.49824599,28.67785303,88.17609901,41.25,0,0,0,0,0,0,0,0,0,0
25,160501,4,251605014,3540,3540,739,572,0,0,0,0,108,59,0,59,45,148,80,12,122,0,332,739,384,11309000,34.87828213,14.04629536,48.92457749,20.625,0,0,0,0,0,0,0,0,0,0
25,160501,5,251605015,3540,3540,843,469,19,0,0,0,0,355,14,341,84,44,0,222,104,0,389,843,285,13119500,35.90411396,32.18942687,68.09354083,38.75,0,0,0,0,0,0,0,0,0,0
25,160502,1,251605021,3540,3540,1034,673,35,0,20,0,107,199,0,199,123,10,13,102,114,0,672,1034,484,28688100,109.7640055,58.52623067,168.2902362,77.5,2079,0,2079,0,2079,4,4,0,4,0
25,160502,2,251605022,3540,3540,1563,896,39,0,166,0,0,462,30,432,220,52,173,135,277,0,706,1563,507,19233800,109.7640055,62.03780451,171.80181,80.625,0,0,0,0,0,0,0,0,0,0
25,160502,3,251605023,3540,3540,1676,769,9,0,90,0,200,608,0,608,628,38,54,351,20,0,585,1676,544,18910500,129.2548102,56.77044375,186.025254,59.375,0,0,0,0,0,0,0,0,0,0
25,160601,1,251606011,3540,3540,1364,630,11,0,192,0,106,425,0,425,105,82,50,0,297,35,795,1364,538,26259700,109.7640055,63.79359143,173.557597,65.625,0,0,0,0,0,0,0,0,0,0
25,160601,2,251606012,3540,3540,2326,1118,461,0,0,0,178,569,0,569,77,113,235,70,65,103,1428,2091,681,49466000,89.24736898,52.6736076,141.9209766,60.625,0,0,0,0,0,0,0,0,0,0
25,160602,1,251606021,3540,3540,714,403,75,0,84,0,91,61,0,61,0,12,71,0,94,15,522,714,243,16374800,84.11820984,42.72414839,126.8423582,54.375,0,0,0,0,0,0,0,0,0,0
25,160602,2,251606022,3540,3540,1306,588,17,0,55,0,183,463,0,463,186,160,115,0,36,0,809,1306,369,23979000,37.95577761,25.16627919,63.1220568,43.75,0,0,0,0,0,0,0,0,0,0
25,160602,3,251606023,3540,3540,856,422,264,0,30,0,29,111,0,111,30,328,75,0,0,25,398,856,326,18386200,24.61996386,25.75154149,50.37150535,41.25,0,0,0,0,0,0,0,0,0,0
25,160602,4,251606024,3540,3540,930,662,82,0,43,0,32,111,0,111,354,333,13,0,44,0,186,930,272,11711000,83.09237802,39.21257455,122.3049526,51.875,0,0,0,0,0,0,0,0,0,0
25,160602,5,251606025,3540,3540,933,598,37,0,80,0,218,0,0,0,37,0,117,18,225,0,536,933,465,24517000,59.49824599,28.09259072,87.59083671,32.5,0,0,0,0,0,0,0,0,0,0
25,170100,1,251701001,10050,10050,1316,958,13,0,194,0,122,29,12,17,230,105,0,0,114,56,811,1316,591,30443800,94.37652812,53.84413221,148.2206603,68.125,0,0,0,0,0,0,0,0,0,0
25,170100,2,251701002,10050,10050,762,699,0,15,0,0,48,0,0,0,0,190,0,0,0,0,572,762,250,21677500,53.34325502,31.60416456,84.94741958,37.5,0,0,0,0,0,0,0,0,0,0
25,170100,3,251701003,10050,10050,1066,951,40,0,0,0,57,18,0,18,0,236,0,35,80,0,715,1066,373,22716500,38.98160944,18.72839381,57.71000325,33.75,0,0,0,0,0,0,0,0,0,0
25,170100,4,251701004,10050,10050,860,818,0,0,0,0,42,0,0,0,223,194,14,0,0,0,429,860,377,11549100,48.21409589,24.58101688,72.79511277,34.375,0,0,0,0,0,0,0,0,0,0
25,170100,5,251701005,10050,10050,1221,1072,76,0,0,0,0,73,28,45,42,84,116,79,122,0,778,1221,474,29546000,76.93738705,53.84413221,130.7815193,43.125,0,0,0,0,0,0,0,0,0,0
25,170100,6,251701006,10050,10050,504,472,0,0,32,0,0,0,0,0,0,80,0,0,77,0,347,504,189,11942700,26.67162751,19.89891843,46.57054594,21.875,0,0,0,0,0,0,0,0,0,0
25,170100,7,251701007,10050,10050,1178,798,0,89,0,0,17,274,0,274,0,41,249,60,151,52,596,1149,402,23770500,103.6090146,64.37885373,167.9878683,61.25,698,0,698,0,698,1,1,0,1,0
25,170200,1,251702001,10050,10050,1096,897,9,0,46,0,10,134,0,134,218,184,31,103,55,10,495,1096,470,15595900,89.24736898,53.25886991,142.5062389,59.375,525,0,525,0,525,1,1,0,1,0
25,170200,2,251702002,10050,10050,1571,1215,11,0,109,0,37,199,0,199,248,27,65,0,90,21,976,1427,503,39617500,90.27320081,50.33255837,140.6057592,75,0,0,0,0,0,0,0,0,0,0
25,170200,3,251702003,10050,10050,444,402,26,0,0,0,0,16,0,16,27,0,25,50,0,0,342,444,140,11245100,45.1366004,15.80208228,60.93868268,24.375,0,0,0,0,0,0,0,0,0,0
25,170200,4,251702004,10050,10050,1814,1381,0,0,354,0,11,68,68,0,24,78,0,9,115,11,1577,1814,531,52769900,73.85989157,42.13888608,115.9987777,36.25,0,0,0,0,0,0,0,0,0,0
25,170300,1,251703001,10050,10050,1452,1044,140,0,110,0,11,147,0,147,0,13,0,20,86,0,1322,1441,676,54426200,80.01488253,38.62731224,118.6421948,42.5,0,0,0,0,0,0,0,0,0,0
25,170300,2,251703002,10050,10050,711,619,85,0,0,0,7,0,0,0,45,0,14,0,0,69,437,565,254,17130800,47.18826406,26.3368038,73.52506786,22.5,0,0,0,0,0,0,0,0,0,0
25,170300,3,251703003,10050,10050,1173,1024,0,0,0,0,130,19,19,0,40,73,0,99,99,0,862,1173,408,29215100,57.44658233,48.57677145,106.0233538,35,0,0,0,0,0,0,0,0,0,0
25,170300,4,251703004,10050,10050,1811,1619,13,0,179,0,0,0,0,0,0,52,42,52,111,309,1245,1811,561,38658200,74.8857234,55.59991913,130.4856425,71.875,752,621,1373,0,1373,2,1,1,2,0
25,170300,5,251703005,10050,10050,1313,724,277,0,45,0,197,70,17,53,0,50,0,14,36,50,1163,1313,421,31103900,98.47985543,49.74729607,148.2271515,65.625,0,0,0,0,0,0,0,0,0,0
25,170300,6,251703006,10050,10050,1351,957,0,0,0,0,394,0,0,0,0,93,29,199,72,30,928,1351,442,26865900,74.8857234,43.894673,118.7803964,45,0,0,0,0,0,0,0,0,0,0
25,170300,7,251703007,10050,10050,524,524,0,0,0,0,0,0,0,0,0,0,0,0,46,21,457,524,197,14019900,30.77495482,17.5578692,48.33282402,28.75,0,0,0,0,0,0,0,0,0,0
25,170400,1,251704001,10050,10050,1013,1005,0,0,0,0,0,8,0,8,0,35,45,4,14,10,905,1013,450,31460900,68.73073243,36.28626301,105.0169954,42.5,0,0,0,0,0,0,0,0,0,0
25,170400,2,251704002,10050,10050,1098,1068,0,0,0,0,30,0,0,0,210,58,100,80,39,67,533,1087,474,20222100,56.4207505,31.60416456,88.02491507,50,461,0,461,0,461,1,1,0,1,0
25,170400,3,251704003,10050,10050,791,518,28,0,133,0,112,0,0,0,35,50,0,83,42,0,581,791,347,20778800,92.32486446,42.72414839,135.0490129,36.25,0,0,0,0,0,0,0,0,0,0
25,170400,4,251704004,10050,10050,2102,1858,79,0,99,0,52,14,0,14,0,185,90,122,351,13,1341,2102,846,50017800,100.5315191,50.33255837,150.8640775,65,0,0,0,0,0,0,0,0,0,0
25,170501,1,251705011,10050,10050,1555,992,44,81,83,0,321,34,16,18,60,182,250,48,99,0,916,1555,794,46028900,92.32486446,42.72414839,135.0490129,60,0,0,0,0,0,0,0,0,0,0
25,170501,2,251705012,10050,10050,1733,1350,28,12,33,0,294,16,0,16,159,259,137,78,10,123,967,1733,752,38381400,59.49824599,38.62731224,98.12555823,40.625,0,0,0,0,0,0,0,0,0,0
25,170502,1,251705021,10050,10050,1525,1445,0,0,0,0,0,80,0,80,22,11,11,16,71,0,1394,1525,559,52885300,43.08493675,26.3368038,69.42174055,25.625,0,0,0,0,0,0,0,0,0,0
25,170502,2,251705022,10050,10050,1662,1425,154,0,20,0,0,63,0,63,117,64,65,183,372,13,848,1662,851,39031300,63.6015733,28.67785303,92.27942632,43.75,0,0,0,0,0,0,0,0,0,0
25,170601,1,251706011,10050,10050,1660,1242,129,0,61,0,228,0,0,0,44,325,0,209,15,0,1067,1660,683,47965500,70.78239609,44.47993531,115.2623314,46.875,0,620,620,2011,2631,2,0,1,1,1
25,170601,2,251706012,10050,10050,1489,1041,0,0,93,0,355,0,0,0,170,67,12,151,164,171,754,1489,490,32148700,70.78239609,46.23572223,117.0181183,65,0,0,0,0,0,0,0,0,0,0
25,170601,3,251706013,10050,10050,1331,658,59,0,87,0,337,190,0,190,40,31,89,378,28,71,694,1331,487,25783600,109.7640055,46.23572223,155.9997278,57.5,0,0,0,0,0,0,0,0,0,0
25,170601,4,251706014,10050,10050,956,656,0,0,0,0,53,247,0,247,45,63,0,15,77,15,741,956,288,18692700,59.49824599,33.35995148,92.85819747,32.5,0,0,0,0,0,0,0,0,0,0
25,170701,1,251707011,10050,10050,574,497,0,0,0,0,77,0,0,0,138,0,0,5,65,12,354,574,243,13903400,32.82661848,12.29050844,45.11712692,19.375,0,0,0,0,0,0,0,0,0,0
25,170701,2,251707012,10050,10050,1179,962,79,0,48,0,90,0,0,0,91,41,100,123,243,84,497,1179,511,20767300,42.05910492,40.96836147,83.02746639,45,658,597,1255,0,1255,2,1,1,2,0
25,170702,1,251707021,10050,10050,1001,331,211,0,205,0,197,57,28,29,83,112,65,51,120,0,570,1001,324,23274800,85.14404167,39.79783685,124.9418785,60,0,0,0,0,0,0,0,0,0,0
25,170702,2,251707022,10050,10050,1962,939,152,0,249,0,577,45,45,0,69,221,78,0,37,52,1505,1962,525,40960900,100.5315191,59.11149297,159.6430121,50,0,0,0,0,0,0,0,0,0,0
25,170702,3,251707023,10050,10050,1058,364,13,0,383,0,298,0,0,0,97,239,0,0,0,13,649,998,364,32571600,113.8673328,52.08834529,165.9556781,80,0,0,0,0,0,0,0,0,0,0
25,170702,4,251707024,10050,10050,1061,483,135,17,29,0,36,361,0,361,122,172,51,0,0,96,620,1061,316,18763800,68.73073243,22.82522996,91.55596239,36.875,0,0,0,0,0,0,0,0,0,0
25,170702,5,251707025,10050,10050,1544,912,0,0,417,0,134,81,0,81,69,172,104,133,141,45,880,1544,525,27347000,86.1698735,34.53047609,120.7003496,52.5,0,0,0,0,0,0,0,0,0,0
25,170800,1,251708001,10050,10050,1550,1433,34,0,0,0,10,73,73,0,79,265,0,103,12,0,1091,1550,642,34278100,88.22153715,48.57677145,136.7983086,78.125,0,0,0,0,0,0,0,0,0,0
25,170800,2,251708002,10050,10050,1132,918,35,96,83,0,0,0,0,0,0,104,0,46,11,0,971,1132,509,33044000,75.91155522,29.26311533,105.1746706,43.125,0,0,0,0,0,0,0,0,0,0
25,170800,3,251708003,10050,10050,1006,834,94,0,25,0,53,0,0,0,293,14,0,0,145,34,520,1006,426,22773900,51.29159137,25.16627919,76.45787056,32.5,0,0,0,0,0,0,0,0,0,0
25,170800,4,251708004,10050,10050,807,643,46,0,30,0,58,30,30,0,0,68,12,25,96,0,606,807,348,22760000,61.54990964,28.09259072,89.64250036,34.375,300,0,300,65,365,2,1,0,1,1
25,180101,1,251801011,13170,13170,964,840,0,0,0,0,120,4,0,4,0,55,73,38,0,0,798,964,391,36900600,57.44658233,28.09259072,85.53917305,48.125,0,0,0,0,0,0,0,0,0,0
25,180101,2,251801012,13170,13170,1098,971,55,0,41,0,0,31,0,31,70,44,32,14,23,68,847,1098,628,65626800,32.82661848,18.72839381,51.55501229,22.5,0,0,0,0,0,0,0,0,0,0
25,180101,3,251801013,13170,13170,2522,2129,119,0,48,0,124,102,61,41,110,348,39,85,19,97,1824,2522,1121,65661900,133.3581376,49.74729607,183.1054336,71.875,0,480,480,570,1050,2,0,1,1,1
25,180200,1,251802001,13170,13170,1100,966,0,11,0,0,35,88,0,88,93,104,0,7,0,35,861,1100,421,36155500,84.11820984,60.28201759,144.4002274,59.375,0,0,0,0,0,0,0,0,0,0
25,180200,2,251802002,13170,13170,920,761,0,0,0,0,126,33,33,0,0,36,71,0,135,0,657,899,293,26171100,30.77495482,22.23996765,53.01492247,18.125,0,0,0,0,0,0,0,0,0,0
25,180200,3,251802003,13170,13170,458,427,0,0,0,0,10,21,12,9,9,0,0,16,21,28,384,458,285,18220600,31.80078665,15.80208228,47.60286893,17.5,413,0,413,0,413,1,1,0,1,0
25,180200,4,251802004,13170,13170,1376,1332,0,3,13,0,0,28,0,28,110,7,3,12,121,18,1105,1376,508,33507700,66.67906878,62.62306681,129.3021356,56.875,0,0,0,0,0,0,0,0,0,0
25,180301,1,251803011,13170,13170,752,658,0,0,0,0,28,66,66,0,17,154,8,0,0,0,573,752,294,27630300,31.80078665,25.75154149,57.55232814,23.125,0,0,0,0,0,0,0,0,0,0
25,180301,2,251803012,13170,13170,841,841,0,0,0,0,0,0,0,0,22,32,43,8,0,0,736,841,257,34652500,51.29159137,32.18942687,83.48101824,22.5,0,0,0,0,0,0,0,0,0,0
25,180301,3,251803013,13170,13170,787,783,0,4,0,0,0,0,0,0,10,0,8,88,71,0,610,787,311,25247700,55.39491868,23.41049227,78.80541094,26.875,0,0,0,0,0,0,0,0,0,0
25,180301,4,251803014,13170,13170,671,671,0,0,0,0,0,0,0,0,0,24,0,19,8,0,620,671,229,26190600,55.39491868,26.92206611,82.31698478,31.875,0,0,0,0,0,0,0,0,0,0
25,180400,1,251804001,13170,13170,1145,815,0,0,0,0,101,229,0,229,0,45,14,0,257,0,829,1145,407,35772200,31.80078665,14.63155767,46.43234432,27.5,0,0,0,0,0,0,0,0,0,0
25,180400,2,251804002,13170,13170,669,669,0,0,0,0,0,0,0,0,50,10,0,0,24,0,585,669,300,40716800,46.16243223,28.09259072,74.25502295,30,0,0,0,0,0,0,0,0,0,0
25,180500,1,251805001,13170,13170,1158,976,41,0,0,0,130,11,0,11,42,194,23,0,118,0,781,1158,453,34294200,47.18826406,35.70100071,82.88926477,41.25,0,0,0,0,0,0,0,0,0,0
25,180500,2,251805002,13170,13170,514,502,0,0,12,0,0,0,0,0,0,0,9,10,0,0,495,514,235,23296200,29.74912299,19.31365612,49.06277911,13.75,0,0,0,0,0,0,0,0,0,0
25,180500,3,251805003,13170,13170,1186,1064,12,0,13,0,52,45,0,45,21,110,77,0,174,22,782,1186,594,39494300,47.18826406,25.75154149,72.93980555,18.125,0,0,0,0,0,0,0,0,0,0
25,180500,4,251805004,13170,13170,1150,1107,0,0,31,0,0,12,0,12,53,0,0,0,66,0,1031,1150,451,35080400,38.98160944,20.48418073,59.46579017,28.75,0,0,0,0,0,0,0,0,0,0
25,980101,1,259801011,2790,2790,345,138,155,0,0,0,48,4,4,0,191,91,14,13,7,0,29,345,0,3979800,0,0.585262307,0.585262307,5.625,0,0,0,0,0,0,0,0,0,0
25,980300,1,259803001,2790,2790,425,251,110,0,30,0,34,0,0,0,210,11,23,0,0,0,12,256,12,3079100,1.025831827,1.170524613,2.196356441,1.875,0,0,0,0,0,0,0,0,0,0
25,980700,1,259807001,2790,2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,981000,1,259810001,2790,2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.051663655,1.75578692,3.807450575,1.25,0,0,0,0,0,0,0,0,0,0
25,981100,1,259811001,2790,2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,981100,2,259811002,2790,2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75578692,1.75578692,1.25,0,0,0,0,0,0,0,0,0,0
25,981100,3,259811003,2790,2790,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,0,1.025831827,0.585262307,1.611094134,0,0,0,0,0,0,0,0,0,0,0
25,981100,4,259811004,2790,2790,59,25,14,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,33400,28.72329117,8.7789346,37.50222577,27.5,0,0,0,0,0,0,0,0,0,0
25,981201,1,259812011,2790,2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,981202,1,259812021,2790,2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.75,0,0,0,0,0,0,0,0,0,0
25,981300,1,259813001,13170,13170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,981300,2,259813002,2790,2790,243,195,10,0,9,0,29,0,0,0,0,0,0,0,0,0,243,243,183,13192100,7.180822792,4.682098453,11.86292124,3.125,0,0,0,0,0,0,0,0,0,0
25,981501,1,259815011,2790,2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,981502,1,259815021,2790,2790,52,0,0,0,0,0,52,0,0,0,0,0,0,0,52,0,0,52,12,435700,0,0.585262307,0.585262307,0,0,0,0,0,0,0,0,0,0,0
25,981600,1,259816001,2790,2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,981700,1,259817001,2790,2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,981800,1,259818001,2790,2790,88,53,0,0,0,0,35,0,0,0,0,0,0,19,0,0,69,88,43,7698700,0,1.170524613,1.170524613,1.25,0,0,0,0,0,0,0,0,0,0
25,990101,0,259901010,2790,2790,444,27,361,0,0,0,56,0,0,0,56,155,0,0,101,0,132,444,160,4491000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
